update_id,excluded_class,start_frame,end_frame,donors,donor_count,sufficient,dx,dy,mad_dx,mad_dy,residual_median,magnitude,direction_deg,width_ratio,height_ratio,clean_scale_count,clean_width_ratio,clean_height_ratio,clean_width_ratio_mad,clean_height_ratio_mad
helicopter:22,helicopter,21,22,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,10,1,-2.25,65.75,6.25,7.25,10.38924960445494,65.78848683470383,91.95992725912637,1.0116076221148687,1.0,6,1.0137485970819304,0.9918032786885246,0.004776274273129544,0.016666666666666663
helicopter:23,helicopter,22,23,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|ta-ta|tank,9,1,-1.0,67.5,8.0,7.5,11.335784048754634,67.5074070010099,90.84876427155359,1.0,1.0,7,1.010752688172043,1.0,0.010752688172043001,0.0
helicopter:24,helicopter,23,24,hangar|jet_plane|large_launcher|large_tower|medium_plane|small_launcher|ta-ta|tank,8,1,-4.25,69.75,6.0,6.25,11.354063819186797,69.87936032906998,93.48682977103714,1.002659574468085,1.0,7,1.0053191489361701,1.0,0.005319148936170137,0.007751937984496138
jammer:1,jammer,0,1,condor|helicopter|large_launcher|mine_roller|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,1.0,60.75,3.75,6.25,9.26186708860254,60.758229895216665,89.056944767529,1.0,1.0057471264367817,9,1.0,1.0,0.0,0.0
jammer:2,jammer,1,2,condor|helicopter|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,9,1,1.0,60.0,4.0,4.5,7.905694150420948,60.00833275470999,89.04515874612783,1.0142857142857142,1.0,9,1.0142857142857142,1.0,0.014285714285714235,0.00952380952380949
jammer:3,jammer,2,3,condor|helicopter|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,9,1,1.0,61.0,4.5,4.5,7.5,61.00819617067857,89.06080905426442,1.0,1.0,9,1.0,1.0,0.0,0.0
jammer:4,jammer,3,4,condor|helicopter|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,1.5,60.5,3.5,4.75,8.947082354729549,60.518592184551025,88.57973445360095,1.0,1.0,9,1.0,1.0,0.0,0.0
jammer:5,jammer,4,5,condor|helicopter|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,1.25,61.25,4.25,4.5,8.021130284281213,61.26275377421423,88.83086067209258,1.0063791989664082,1.0,10,1.0063791989664082,1.0,0.0063791989664081505,0.010669362084456457
jammer:6,jammer,5,6,condor|helicopter|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,1.75,62.0,4.0,5.0,8.767435804970848,62.02469266348685,88.38320968932678,1.0,1.0084356819650937,10,1.0,1.0084356819650937,0.0034482758620689724,0.0084356819650937
jammer:7,jammer,6,7,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,2.0,61.5,4.5,6.0,8.0,61.53251173160413,88.13737905069333,1.0057142857142858,1.0093457943925233,10,1.002857142857143,1.0046728971962615,0.0028571428571428914,0.010677979996720932
jammer:8,jammer,7,8,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,2.0,62.5,4.5,6.0,8.246211251235321,62.53199181219162,88.16716049405794,1.008695652173913,1.0,11,1.008695652173913,1.0,0.008695652173912993,0.0
jammer:9,jammer,8,9,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,2.75,60.75,4.75,5.75,9.650129532809391,60.81221094484232,87.40813329476501,1.0,1.0,9,1.0,1.0,0.0,0.0
jammer:10,jammer,9,10,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,2.5,62.0,5.0,5.5,9.256574397610112,62.050382754661555,87.69093721097431,1.005586592178771,1.0,9,1.0,1.0,0.0,0.0
jammer:11,jammer,10,11,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,63.0,5.5,5.5,9.192388155425117,63.04958366238432,87.72755026721707,1.0,1.0,9,1.0,1.0,0.0,0.012820512820512775
jammer:12,jammer,11,12,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.0,63.5,4.5,6.0,9.5524865872714,63.53148825582476,88.19600488379942,1.006578947368421,1.0,9,1.006578947368421,1.0,0.006578947368421018,0.0
jammer:13,jammer,12,13,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,65.0,6.0,5.0,8.73212459828649,65.04805915628843,87.7974018382342,1.0,1.0,9,1.0,1.0,0.0,0.0
jammer:14,jammer,13,14,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.0,66.0,5.0,6.0,10.062305898749054,66.03029607687671,88.26429541107161,1.0083333333333333,1.0,9,1.0083333333333333,1.0,0.008333333333333304,0.0
jammer:15,jammer,14,15,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,2.5,66.25,7.0,6.25,10.304587338775164,66.2971530308806,87.83892051177364,1.010542487815215,1.0045454545454544,9,1.0082644628099173,1.0,0.008264462809917328,0.010000000000000009
jammer:16,jammer,15,16,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,3.0,67.25,7.5,6.5,10.78472765433725,67.31688124088934,87.44574788682162,1.007262917617763,1.0045045045045045,10,1.007262917617763,1.0045045045045045,0.007262917617762987,0.009405556471105303
jammer:17,jammer,16,17,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,2.75,67.75,7.0,6.5,10.706204693233602,67.80578883841703,87.67561702905185,1.0,1.0,10,1.0,1.0,0.0,0.0
jammer:18,jammer,17,18,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,3.0,67.25,7.25,5.25,11.066989079288792,67.31688124088934,87.44574788682162,1.0103613719885667,1.0,9,1.0126582278481013,1.0,0.006572541382667829,0.0
jammer:19,jammer,18,19,jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,66.0,9.5,3.5,10.5,66.04733151308992,87.8307424102715,1.0,1.0,8,1.0,1.0,0.0,0.013888888888888895
jammer:20,jammer,19,20,hangar|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|spacecraft|ta-ta|tank,9,1,-1.0,67.0,8.0,5.0,10.63014581273465,67.00746227100382,90.85509739626673,1.0,1.0,6,1.0104166666666665,1.0,0.01041666666666663,0.008064516129032251
jammer:21,jammer,20,21,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,10,1,-2.25,66.25,5.75,8.0,13.020831616226504,66.28819653603497,91.94514676141429,1.0,1.01,6,1.0,1.01,0.0,0.010000000000000009
jammer:22,jammer,21,22,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,10,1,-2.25,65.75,6.25,7.25,10.38924960445494,65.78848683470383,91.95992725912637,1.0116076221148687,1.0,6,1.0137485970819304,0.9918032786885246,0.004776274273129544,0.016666666666666663
jammer:23,jammer,22,23,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|ta-ta|tank,9,1,-1.0,67.5,8.0,7.5,11.335784048754634,67.5074070010099,90.84876427155359,1.0,1.0,7,1.010752688172043,1.0,0.010752688172043001,0.0
jammer:24,jammer,23,24,hangar|jet_plane|large_launcher|large_tower|medium_plane|small_launcher|ta-ta|tank,8,1,-4.25,69.75,6.0,6.25,11.354063819186797,69.87936032906998,93.48682977103714,1.002659574468085,1.0,7,1.0053191489361701,1.0,0.005319148936170137,0.007751937984496138
jet_plane:1,jet_plane,0,1,condor|helicopter|jammer|large_launcher|mine_roller|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.0,62.0,4.0,7.0,9.219544457292887,62.00806399170998,89.07595464722729,1.0,1.0114942528735633,10,1.0,1.0057471264367817,0.0,0.005747126436781658
jet_plane:2,jet_plane,1,2,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.25,61.5,4.0,6.25,8.014029794756947,61.500508127982165,89.76709161007949,1.0101190476190476,1.0,10,1.0101190476190476,1.0,0.010119047619047583,0.010443722943722977
jet_plane:3,jet_plane,2,3,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.0,62.0,4.0,5.75,7.988519059488391,62.0,90.0,1.0,1.0,10,1.0,1.0,0.0,0.0
jet_plane:4,jet_plane,3,4,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.0,63.5,4.0,6.75,8.46182510858941,63.5,90.0,1.0,1.0,10,1.0,1.0,0.0,0.0
jet_plane:5,jet_plane,4,5,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.0,64.25,4.25,6.25,8.133650150358552,64.25,90.0,1.002906976744186,1.0,10,1.002906976744186,1.0,0.0029069767441860517,0.004716981132075526
jet_plane:6,jet_plane,5,6,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.0,64.75,4.5,6.5,8.583768700714602,64.75,90.0,1.0,1.013969081765692,10,1.0,1.013969081765692,0.0034482758620689724,0.009022461574688667
jet_plane:7,jet_plane,6,7,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.0,65.0,4.5,7.0,10.307764064044152,65.00769185258002,89.11859600341786,1.0057142857142858,1.0,10,1.002857142857143,1.0,0.0028571428571428914,0.01710526315789479
jet_plane:8,jet_plane,7,8,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.5,65.0,5.0,5.0,10.793516572461451,65.0173053886425,88.67802434046303,1.0113636363636365,1.0,11,1.0113636363636365,1.0,0.011363636363636465,0.0
jet_plane:9,jet_plane,8,9,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1.0,62.5,5.25,6.5,9.569053277159133,62.50799948806552,89.08334574361471,1.0,1.0,9,1.0,1.0,0.0,0.0
jet_plane:10,jet_plane,9,10,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1.0,63.0,5.25,5.75,8.9554522368147,63.00793600809346,89.09061955080087,1.0122980015747443,1.0,9,1.0134228187919463,1.0,0.01342281879194629,0.0
jet_plane:11,jet_plane,10,11,helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,-1.0,65.0,5.0,6.0,8.845903006477066,65.00769185258002,90.88140399658214,1.0,1.0,9,1.0,1.0,0.0,0.01041666666666674
jet_plane:12,jet_plane,11,12,helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,-0.5,66.0,5.5,6.0,7.826237921249264,66.00189391222042,90.43405063213942,1.0169491525423728,1.0,8,1.011764049955397,1.0,0.011363636363636354,0.0
jet_plane:13,jet_plane,12,13,helicopter|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,8,1,1.0,66.0,6.0,5.0,8.667224932664558,66.007575322837,89.13194855025446,1.0,1.0,8,1.0,1.0,0.0,0.0
jet_plane:14,jet_plane,13,14,helicopter|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,8,1,1.25,67.0,6.5,5.25,9.422908631071028,67.01165943326579,88.93117288815,1.0123633879781422,1.0,8,1.0123633879781422,1.0,0.006774193548387153,0.0
jet_plane:15,jet_plane,14,15,helicopter|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,66.5,8.5,6.0,10.124228365658293,66.54697588921678,87.84703721089954,1.0082644628099173,1.009090909090909,8,1.0041322314049586,1.0045454545454544,0.004132231404958664,0.010658627087198669
jet_plane:16,jet_plane,15,16,helicopter|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,3.5,68.0,8.0,5.5,10.111874208078342,68.09001395212076,87.05355261998768,1.0063291139240507,1.0,9,1.0063291139240507,1.0,0.006329113924050667,0.015625
jet_plane:17,jet_plane,16,17,helicopter|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,3.5,68.0,7.5,6.5,10.307764064044152,68.09001395212076,87.05355261998768,1.0,1.0,9,1.0,1.0,0.0,0.0
jet_plane:18,jet_plane,17,18,helicopter|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,3.5,69.0,8.0,7.0,10.63014581273465,69.0887110894392,87.09618113490373,1.0080645161290323,1.0,8,1.011061507936508,1.0,0.009192174551217014,0.0
jet_plane:19,jet_plane,18,19,large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,8,1,2.75,67.75,9.5,4.5,10.535573495573574,67.80578883841703,87.67561702905185,1.0,0.9920634920634921,7,1.0,1.0,0.0,0.015873015873015928
jet_plane:20,jet_plane,19,20,hangar|large_launcher|large_tower|medium_launcher|small_launcher|spacecraft|ta-ta|tank,8,1,-2.25,68.75,7.75,5.25,10.232912659380037,68.78680832834156,91.87446556260453,1.0054945054945055,1.0,5,1.0208333333333333,1.0,0.01041666666666674,0.016129032258064502
jet_plane:21,jet_plane,20,21,hangar|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,9,1,-3.5,67.5,4.5,8.5,13.509256086106296,67.59067983087608,92.96823402987171,1.0,1.0,5,1.0,1.0,0.0,0.0
jet_plane:22,jet_plane,21,22,hangar|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,9,1,-3.5,65.5,5.0,7.5,12.5,65.59344479443048,93.05869757409583,1.0108695652173914,1.0,5,1.0151515151515151,0.9836065573770492,0.0037164093767867445,0.016939890710382488
jet_plane:23,jet_plane,22,23,hangar|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|ta-ta|tank,8,1,-4.25,68.75,5.75,7.75,14.53871846866475,68.88123837446595,93.53741942998751,1.0,1.0,6,1.0053763440860215,1.0,0.005376344086021501,0.0
jet_plane:24,jet_plane,23,24,hangar|large_launcher|large_tower|medium_plane|small_launcher|ta-ta|tank,7,1,-7.0,71.5,4.5,5.5,16.32482771731451,71.84184017687743,95.5915577557572,1.0053191489361701,1.0,6,1.0100125156445556,1.0,0.008928571428571397,0.003875968992248069
large_launcher:1,large_launcher,0,1,condor|helicopter|jammer|mine_roller|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.0,62.25,3.0,7.75,8.5586712731008,62.25,90.0,1.0,1.0119199659429545,9,1.0,1.0114942528735633,0.0,0.011494252873563315
large_launcher:2,large_launcher,1,2,condor|helicopter|jammer|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,9,1,-0.5,63.0,3.5,7.5,8.0,63.00198409574099,90.45471886169315,1.005952380952381,1.0,9,1.005952380952381,1.0,0.005952380952380931,0.011363636363636465
large_launcher:3,large_launcher,2,3,condor|helicopter|jammer|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,9,1,-1.0,63.0,3.5,7.0,7.280109889280518,63.00793600809346,90.90938044919915,1.0,1.0,9,1.0,1.0,0.0,0.0
large_launcher:4,large_launcher,3,4,condor|helicopter|jammer|jet_plane|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.0,63.5,2.75,7.25,8.46182510858941,63.5,90.0,1.0,1.0,9,1.0,1.0,0.0,0.0
large_launcher:5,large_launcher,4,5,condor|helicopter|jammer|jet_plane|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.0,64.25,3.0,7.25,8.133650150358552,64.25,90.0,1.002906976744186,1.0,10,1.002906976744186,1.0,0.0029069767441860517,0.005952380952380931
large_launcher:6,large_launcher,5,6,condor|helicopter|jammer|jet_plane|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.0,64.75,3.25,7.25,8.583768700714602,64.75,90.0,1.0,1.013969081765692,10,1.0,1.013969081765692,0.005780346820809301,0.009022461574688667
large_launcher:7,large_launcher,6,7,condor|helicopter|jammer|jet_plane|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.0,65.0,4.0,9.0,10.307764064044152,65.00769185258002,89.11859600341786,1.0,1.0,10,1.0,1.0,0.0,0.01710526315789479
large_launcher:8,large_launcher,7,8,condor|helicopter|jammer|jet_plane|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.5,65.0,4.0,8.5,10.51189802081432,65.0173053886425,88.67802434046303,1.008695652173913,1.0,11,1.008695652173913,1.0,0.008695652173912993,0.0
large_launcher:9,large_launcher,8,9,condor|helicopter|jammer|jet_plane|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,0.75,60.75,4.75,6.0,9.53426626414534,60.75462945323591,89.29268063145574,1.0,1.0,9,1.0,1.0,0.0,0.0
large_launcher:10,large_launcher,9,10,condor|helicopter|jammer|jet_plane|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,0.5,62.0,4.5,6.25,8.855226905340015,62.00201609625287,89.53794727856923,1.005586592178771,1.0,9,1.0,1.0,0.0,0.0
large_launcher:11,large_launcher,10,11,helicopter|jammer|jet_plane|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,-1.0,63.0,4.0,6.5,7.632168761236874,63.00793600809346,90.90938044919915,1.0,1.0,9,1.0,1.0,0.0,0.01041666666666674
large_launcher:12,large_launcher,11,12,helicopter|jammer|jet_plane|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,-0.5,63.5,3.5,6.0,7.3824115301167,63.50196847342608,90.45113854678729,1.0169491525423728,1.0,8,1.0084745762711864,1.0,0.008474576271186418,0.0
large_launcher:13,large_launcher,12,13,helicopter|jet_plane|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,8,1,0.75,64.0,4.75,6.0,8.48683064368665,64.0043943803861,89.32859581715003,1.0,1.0,8,1.0,1.0,0.0,0.0
large_launcher:14,large_launcher,13,14,helicopter|jet_plane|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,8,1,0.5,65.5,4.75,6.5,8.163341720057929,65.50190836914601,89.56263613247927,1.0123633879781422,1.0,8,1.0123633879781422,1.0,0.010000000000000009,0.007575757575757569
large_launcher:15,large_launcher,14,15,helicopter|jet_plane|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,66.0,5.5,6.5,10.5,66.04733151308992,87.8307424102715,1.0082644628099173,1.0,8,1.0041322314049586,1.0,0.004132231404958664,0.01269230769230767
large_launcher:16,large_launcher,15,16,helicopter|jet_plane|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,66.5,6.0,6.0,10.816653826391969,66.54697588921678,87.84703721089954,1.0081967213114753,1.0,9,1.0081967213114753,1.0,0.008196721311475308,0.015625
large_launcher:17,large_launcher,16,17,helicopter|jet_plane|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.0,67.5,5.0,6.5,10.124228365658293,67.52962312940892,88.30284381039972,1.0,1.0,9,1.0,1.0,0.0,0.0
large_launcher:18,large_launcher,17,18,helicopter|jet_plane|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,65.5,5.5,4.5,11.0,65.54769256045554,87.81419919322441,1.0126582278481013,1.0,8,1.0142656218605586,1.0,0.005988060627166392,0.0
large_launcher:19,large_launcher,18,19,jet_plane|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,8,1,0.75,64.75,6.75,3.25,9.244482148820618,64.75434348366139,89.33637199998675,1.0,0.9920634920634921,7,1.0,1.0,0.0,0.015873015873015928
large_launcher:20,large_launcher,19,20,hangar|jet_plane|large_tower|medium_launcher|small_launcher|spacecraft|ta-ta|tank,8,1,-2.25,65.5,6.0,5.75,10.413035085056755,65.53863364459164,91.96740202991931,1.0054945054945055,1.0,6,1.0104166666666665,1.0,0.01041666666666663,0.008064516129032251
large_launcher:21,large_launcher,20,21,hangar|jet_plane|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,9,1,-3.5,65.0,4.5,8.0,12.806248474865697,65.09416256470314,93.08218082452815,1.0,1.02,6,1.0,1.01,0.0,0.010000000000000009
large_launcher:22,large_launcher,21,22,hangar|jet_plane|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,9,1,-3.5,65.5,5.0,7.0,8.73212459828649,65.59344479443048,93.05869757409583,1.0123456790123457,1.0,6,1.0137485970819304,0.9918032786885246,0.004776274273129544,0.016666666666666663
large_launcher:23,large_launcher,22,23,hangar|jet_plane|large_tower|medium_launcher|medium_plane|small_launcher|ta-ta|tank,8,1,-4.25,67.25,5.75,7.25,10.977349194926727,67.38415985971777,93.61611389615472,1.0053763440860215,1.0,7,1.010752688172043,1.0,0.010752688172043001,0.0
large_launcher:24,large_launcher,23,24,hangar|jet_plane|large_tower|medium_plane|small_launcher|ta-ta|tank,7,1,-7.0,68.0,4.5,7.0,10.0,68.3593446428504,95.87739260664314,1.0053191489361701,1.0,7,1.0053191489361701,1.0,0.005319148936170137,0.007751937984496138
large_tower:1,large_tower,0,1,condor|helicopter|jammer|large_launcher|mine_roller|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.0,62.0,4.0,7.0,9.219544457292887,62.00806399170998,89.07595464722729,1.0,1.0114942528735633,10,1.0,1.0057471264367817,0.0,0.005747126436781658
large_tower:2,large_tower,1,2,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.25,61.5,4.0,6.25,8.014029794756947,61.500508127982165,89.76709161007949,1.0101190476190476,1.0,10,1.0101190476190476,1.0,0.010119047619047583,0.010443722943722977
large_tower:3,large_tower,2,3,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,1,0.0,62.0,4.0,5.75,7.988519059488391,62.0,90.0,1.0,1.0,10,1.0,1.0,0.0,0.0
large_tower:4,large_tower,3,4,condor|helicopter|jammer|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.0,62.0,4.0,5.5,9.848857801796104,62.00806399170998,89.07595464722729,1.0,1.0,10,1.0,1.0,0.0,0.0
large_tower:5,large_tower,4,5,condor|helicopter|jammer|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.0,63.0,4.0,5.5,9.848857801796104,63.00793600809346,89.09061955080087,1.005813953488372,1.0,11,1.005813953488372,1.0,0.005813953488372103,0.009433962264151052
large_tower:6,large_tower,5,6,condor|helicopter|jammer|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.0,63.0,4.5,5.0,10.111874208078342,63.00793600809346,89.09061955080087,1.0,1.010989010989011,11,1.0,1.010989010989011,0.006896551724137945,0.01098901098901095
large_tower:7,large_tower,6,7,condor|helicopter|jammer|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.0,65.0,4.0,7.0,10.307764064044152,65.00769185258002,89.11859600341786,1.0,1.0,11,1.0,1.0,0.0,0.01666666666666672
large_tower:8,large_tower,7,8,condor|helicopter|jammer|jet_plane|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1.5,65.0,4.0,5.0,10.51189802081432,65.0173053886425,88.67802434046303,1.0113636363636365,1.0,11,1.0113636363636365,1.0,0.011363636363636465,0.005747126436781658
large_tower:9,large_tower,8,9,condor|helicopter|jammer|jet_plane|large_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,0.75,62.5,4.75,6.5,8.732650890548804,62.50449983801166,89.3124836453609,1.0,1.0,9,1.0,1.0,0.0,0.0
large_tower:10,large_tower,9,10,condor|helicopter|jammer|jet_plane|large_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,0.5,63.0,4.5,5.75,8.67437655465529,63.00198409574099,89.54528113830686,1.0122980015747443,1.0,9,1.0134228187919463,1.0,0.01342281879194629,0.0
large_tower:11,large_tower,10,11,helicopter|jammer|jet_plane|large_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,-1.0,65.0,4.0,6.0,8.845903006477066,65.00769185258002,90.88140399658214,1.0,1.0,9,1.0,1.0,0.0,0.01041666666666674
large_tower:12,large_tower,11,12,helicopter|jammer|jet_plane|large_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,-0.5,66.0,3.5,6.0,7.826237921249264,66.00189391222042,90.43405063213942,1.0169491525423728,1.0,8,1.011764049955397,1.0,0.011363636363636354,0.0
large_tower:13,large_tower,12,13,helicopter|jet_plane|large_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,8,1,0.75,66.0,4.75,5.0,8.469584838539799,66.0042612260754,89.3489396197705,1.0,1.0,8,1.0,1.0,0.0,0.0
large_tower:14,large_tower,13,14,helicopter|jet_plane|large_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,8,1,0.5,67.0,4.75,5.25,8.813121639277496,67.00186564566691,89.5724274931666,1.0073924731182795,1.0,8,1.0073924731182795,1.0,0.007392473118279508,0.0
large_tower:15,large_tower,14,15,helicopter|jet_plane|large_launcher|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,66.5,5.5,6.0,10.0,66.54697588921678,87.84703721089954,1.0128205128205128,1.009090909090909,8,1.010542487815215,1.0045454545454544,0.01054248781521494,0.0050000000000001155
large_tower:16,large_tower,15,16,helicopter|jet_plane|large_launcher|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,68.0,6.0,5.5,10.307764064044152,68.04594036384536,87.89448581114397,1.0063291139240507,1.0,9,1.0063291139240507,1.0,0.006329113924050667,0.012195121951219523
large_tower:17,large_tower,16,17,helicopter|jet_plane|large_launcher|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.0,68.0,5.0,6.5,10.307764064044152,68.0294054067798,88.31531568210372,1.0,1.0,9,1.0,1.0,0.0,0.0
large_tower:18,large_tower,17,18,helicopter|jet_plane|large_launcher|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,2.5,69.0,5.5,7.0,11.40175425099138,69.04527500126275,87.9249736385826,1.0080645161290323,1.0,8,1.0094541139240507,1.0,0.009454113924050711,0.0
large_tower:19,large_tower,18,19,jet_plane|large_launcher|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,8,1,0.75,67.75,6.75,4.5,8.573363125243318,67.75415116433827,89.36575528557388,1.0062111801242235,1.0,7,1.0,1.0,0.0,0.011904761904761862
